lng,lat
0.505269,51.595264
0.439951,51.584311
0.685004,51.553237
0.471117,51.721416
0.629269,51.801044
0.136629,51.629732
0.087671,51.763594
0.615570,51.926354
0.785251,51.542301
0.703826,51.582330
0.590682,51.855356
0.903876,51.885775
0.762510,51.877489
0.910491,51.775555
0.626032,51.804255
0.710578,51.556804
0.439257,51.588346
0.489473,51.574421
0.438567,51.609962
0.895596,51.896924
0.430358,51.624737
0.505298,51.563517
0.485124,51.574325
0.396085,51.602509
0.272319,51.661689
0.183444,51.660992
0.334302,51.577108
0.863799,51.893422
0.927639,51.903227
0.462560,51.572615
0.695456,51.558717
0.769629,51.535404
0.731189,51.540568
1.203424,51.805474
0.705380,51.548470
0.533462,51.666695
0.461905,51.737365
0.840472,51.758796
0.214640,51.955247
0.430881,51.697983
0.194132,51.873513
0.636658,51.797173
0.565529,51.865071
0.568953,51.881058
0.648988,51.554847
0.081070,51.646773
0.193061,52.074232
0.629841,51.943042
0.421662,51.474604
0.400861,51.569029
0.668799,51.559569
0.498659,51.592159
0.643239,51.565670
0.362326,51.461704
0.552181,51.899202
0.065577,51.607704
0.041310,51.671004
0.456523,51.651450
0.607280,51.771901
0.289675,51.777242
0.918481,51.895621
0.651728,51.808282
0.680526,51.553627
0.655187,51.548070
0.498421,51.718986
0.360885,51.462786
0.127662,51.772688
0.087182,51.769655
0.380469,51.506546
0.110248,51.697959
0.299918,51.566735
0.105484,51.773609
0.080484,51.647215
0.012916,51.735475
0.405896,51.538385
0.268389,51.500611
0.358501,51.642183
0.267981,51.502841
1.101087,51.860043
0.171220,51.659357
0.562673,51.880494
0.638211,51.547617
0.594112,51.574169
0.654559,51.974736
0.418045,51.579836
0.430295,51.741315
1.083020,51.878129
0.577096,51.562439
0.286662,51.772984
0.084986,51.648933
0.498549,51.592260
0.368998,51.580675
0.798085,51.553300
0.464308,51.551570
0.335414,51.505582
0.536079,51.589224
0.666231,51.571409
0.465409,51.551655
0.317768,51.575241
0.607379,51.587329
0.548425,51.635156
0.564971,51.538782
0.655347,51.550818
0.382142,51.506584
0.398244,51.584551
0.425176,51.630797
0.629645,51.552656
0.581740,51.722157
0.735736,51.667686
0.213511,51.961293
0.455289,51.721928
0.551003,51.993276
0.461547,51.715574
0.281287,51.495757
0.693277,51.546257
0.105296,51.768010
0.243799,51.716005
0.127804,51.779106
1.158632,51.800643
0.288286,51.494253
0.520942,51.590414
0.033960,51.679009
0.894078,51.886871
0.912787,51.889853
0.086081,51.762121
0.285664,51.483594
0.053718,51.646373
1.148226,51.791622
0.579539,51.530656
0.288339,51.476338
0.344675,51.645671
0.095624,51.772607
0.108232,51.763227
0.068027,51.767565
0.827062,51.890794
0.273043,51.489316
0.573753,51.526754
0.550452,51.568759
0.597358,51.522753
0.296959,51.492825
0.473499,51.756304
0.904218,51.885901
0.371906,51.722013
0.466975,51.740559
0.081083,51.646736
0.699975,51.587249
0.095118,51.766069
0.721652,51.547023
0.644223,52.019025
0.498871,51.590760
0.407515,51.623364
0.190952,51.861594
0.035927,51.678031
0.696929,51.596528
0.701834,51.837548
1.092640,51.801913
0.715128,51.536067
0.481584,51.563932
0.613227,51.622561
1.290526,51.942777
0.589865,51.881337
0.546625,51.879116
0.228245,51.831812
0.718285,51.543773
0.907699,51.861244
0.583650,51.561485
1.169221,51.796499
0.451712,51.721112
0.267392,51.488085
0.086111,51.689497
0.132939,51.694582
0.357184,51.585581
0.608003,51.821375
0.816430,51.889062
0.579694,51.670437
0.548038,51.885848
1.281758,51.937499
0.598795,51.963543
0.918663,51.890364
0.199342,51.981981
1.017347,51.831626
0.650249,51.544773
0.896571,51.897386
0.104320,51.670629
0.523780,51.730800
0.697239,51.542290
0.361620,51.461692
0.139760,51.695312
0.679270,51.566867
0.571770,51.550657
0.485618,51.570681
0.522701,51.688016
0.566741,51.628344
0.142223,51.633757
0.386318,51.671505
0.482148,51.726408
1.259699,51.935513
0.783186,51.530451
0.055499,51.740008
0.568372,51.587371
1.099401,51.860861
0.446214,51.731919
0.542054,51.565658
0.305337,51.620208
0.307239,51.619533
0.881147,51.869669
0.288787,51.488722
0.351164,51.570188
0.052172,51.644449
0.718636,51.541679
0.487510,51.560407
0.268416,51.600316
0.492789,51.573569
0.094623,51.710271
0.748547,51.529928
0.679515,51.545511
0.895734,51.893188
0.060162,51.746023
0.391320,51.584098
0.083084,51.643086
0.358387,51.642500
0.431473,51.588300
0.498112,51.734380
0.881287,51.887535
0.639887,51.715603
0.644892,51.803292
0.060103,51.746006
0.889170,51.860667
0.262723,51.979152
0.610545,51.552651
0.246047,51.921731
0.041951,51.678493
0.317596,51.711299
0.486942,51.558728
0.817254,51.625313
0.453744,51.568915
0.560291,51.626956
0.483757,51.726159
0.943663,51.844538
0.481067,51.591786
0.665874,51.816659
0.036601,51.678235
0.113947,51.763322
0.301142,51.620093
0.909021,51.872499
0.556965,51.524855
0.123874,51.729664
0.548703,51.877317
0.452390,51.726943
0.646351,51.548431
0.351946,51.595128
0.084963,51.648430
0.575465,51.609906
0.037185,51.689627
0.271489,51.485011
0.082365,51.647271
0.575665,51.520021
0.430879,51.567170
0.500092,51.592236
1.170464,51.798696
0.516747,51.580090
0.646802,51.548502
0.550462,51.873736
0.452407,51.720315
0.570583,51.872947
0.780154,51.532052
0.502249,51.747134
0.272148,51.664048
0.268427,51.472939
0.609021,51.840247
0.415434,51.547470
0.585193,51.561208
0.726998,51.550064
0.382027,51.503817
0.195742,52.006633
0.240301,52.018032
0.249052,51.645608
0.912684,51.877471
0.625268,51.578089
0.350307,51.485841
0.048354,51.619390
0.320197,51.478068
0.647256,51.555075
0.421138,51.519896
0.209367,51.865422
0.454934,51.733815
0.609691,51.817191
0.652402,51.803213
0.727231,51.671752
0.714718,51.738441
0.146778,51.683988
0.597717,51.575627
0.553336,51.863430
0.387986,51.643278
0.483736,51.566071
0.876437,51.845735
0.269324,51.476222
0.565506,51.565463
0.071203,51.648467
0.623732,51.584257
1.247994,51.849006
0.878686,51.894137
1.213203,51.835842
-0.000497,51.665510
0.658458,51.541583
0.326504,51.495876
0.644124,51.802797
0.482822,51.689810
0.364727,51.469147
0.568963,51.524908
0.286702,51.477566
0.613503,51.592166
0.709620,51.540196
0.087984,51.655049
0.067636,51.624079
0.064126,51.623151
0.550745,51.888478
0.504318,51.615241
0.939720,51.881394
0.942074,51.889835
0.430345,51.741701
0.322523,51.476529
0.507484,51.611360
0.715783,51.553598
0.443807,51.578970
0.315209,51.497889
0.132551,51.782923
-0.001663,51.680745
0.089147,51.767309
0.559805,51.556450
0.355716,51.881934
1.156509,51.810117
0.546418,51.601906
0.179684,51.885669
0.099600,51.671766
0.194967,51.996738
1.081269,51.875684
0.159489,51.666858
0.807244,51.693905
0.355816,51.579502
0.367372,51.549115
0.919806,51.922542
0.641185,51.946151
0.421885,51.520114
0.767540,51.530920
1.048368,51.949454
0.843216,51.905622
0.443521,51.579291
0.317186,51.492823
0.595626,51.918261
0.557018,51.627351
0.680860,51.545561
0.704937,51.548300
0.926389,51.884884
0.391935,51.675986
0.575684,51.598983
0.269381,51.498830
0.897567,51.883493
0.194032,51.873542
0.562705,51.880034
0.510472,51.738658
0.419037,51.581947
0.354782,51.478467
0.826473,51.862883
0.321843,51.626016
0.465321,51.563897
0.580391,51.773196
0.916416,51.893586
0.957790,51.946074
0.666361,51.595815
0.535987,51.589658
0.396932,51.842181
0.905464,51.885834
0.584360,51.872258
0.856773,51.889896
0.435644,51.702327
0.345947,51.600599
0.947711,51.873595
0.648110,51.805720
0.705023,51.548289
0.665932,51.562854
0.259141,51.493668
0.307511,51.867908
0.212643,51.640617
0.040487,51.678428
0.133229,51.709360
0.621599,51.573288
0.049397,51.627159
0.485672,51.574583
0.605010,51.779308
0.043362,51.652651
0.630248,51.545349
0.093921,51.690994
0.543465,51.566896
0.912762,51.889908
0.783662,51.539676
0.474643,51.730038
0.001186,51.697134
0.342927,51.954508
0.484444,51.565832
0.789622,51.645256
0.522620,51.755736
0.892288,51.902905
0.266342,51.867297
0.356218,51.500183
0.370284,52.015910
0.553429,51.878150
0.283798,51.476238
0.347421,51.645949
0.549531,51.864214
0.155780,51.787544
1.269358,51.928077
0.937327,51.891041
0.556463,51.628515
0.186537,51.886154
0.151138,51.669763
1.141075,51.793918
0.901123,51.924254
0.378109,51.722958
0.608399,51.962710
0.467715,52.069663
0.497338,51.751348
0.748996,51.545737
0.424596,51.695209
0.871741,51.864556
0.541397,51.884561
0.581904,51.773801
0.556617,51.573679
0.908651,51.889956
0.515372,51.786702
0.618021,51.947217
0.670505,51.726360
0.404507,51.661295
0.575951,51.976932
0.456894,51.742173
0.682235,51.545656
0.621499,51.550986
0.460958,51.566740
0.927330,51.885274
1.039979,51.882461
0.477447,51.732848
0.560565,51.621302
0.293821,52.021183
0.233451,51.686679
0.582790,51.561585
0.696683,51.541664
0.929259,51.863326
0.266345,51.480336
0.215862,51.949919
0.110612,51.698330
0.691949,51.581902
0.528312,51.674190
0.456163,51.726289
0.252114,51.478551
0.917321,51.893203
0.693914,51.554121
0.572823,51.546047
0.594526,51.554581
0.237487,51.726269
0.645504,51.949822
0.379373,51.520913
0.186167,51.758647
0.749240,51.876721
0.244414,52.020121
0.677933,51.721199
1.148083,51.793317
0.421378,51.499135
0.433397,51.567297
0.731588,51.852302
0.593289,51.523194
0.704652,51.784278
1.287356,51.942623
0.518860,51.600540
0.684684,51.582329
0.430994,51.613923
0.989064,51.881706
0.500808,51.586348
1.170966,51.799033
0.919938,51.884693
0.706862,51.583861
0.688308,51.544914
0.628647,51.943284
0.429888,51.577263
0.628646,51.549585
0.229096,51.681969
0.300186,51.574337
0.439592,51.740996
0.535227,51.565384
0.514503,51.751512
0.641806,51.566332
0.362759,51.579497
0.388283,51.756916
0.646780,51.548377
1.162047,51.790360
0.467509,51.885496
0.388077,51.508190
0.465453,51.724314
0.574527,51.585671
1.064210,51.852412
0.551403,51.567434
0.911222,51.916666
0.567660,51.524037
0.726020,51.536615
1.141674,51.789387
1.281143,51.936455
0.515094,51.876251
0.340358,51.492110
0.451925,51.570500
0.932834,51.884777
0.380946,51.507418
0.531505,51.564879
0.469117,51.736000
0.701568,51.556679
0.040188,51.674027
0.084842,51.639179
0.362278,51.877108
0.088171,51.775698
0.104007,51.768662
0.418355,51.626163
0.606284,51.871019
1.184314,51.803799
0.091079,51.755189
0.276032,51.496992
0.511298,51.571051
0.401205,51.682254
0.681922,51.727179
0.369286,51.503769
0.706924,51.551870
0.500622,51.716367
0.492798,51.714672
0.600532,51.603939
0.652660,51.803648
0.786960,51.880456
0.899962,51.889774
0.398956,51.899594
1.067515,51.846759
0.897555,51.902964
0.266149,51.476670
0.717444,51.573706
0.031659,51.678338
0.581499,51.551028
0.069400,51.613643
0.850035,51.889547
1.143169,51.782314
0.354518,51.478373
0.714413,51.538107
0.562759,51.536375
0.366303,51.663510
0.109054,51.697189
0.610569,51.554594
0.292967,51.508875
1.127039,51.812632
0.315109,51.497900
1.156229,51.790967
0.843874,51.796073
1.077642,51.799177
1.143310,51.791844
0.106027,51.695877
0.483238,51.591353
0.141928,51.699553
0.114324,51.632321
1.024395,51.820049
0.672199,51.718011
0.824391,51.894330
0.692582,51.740605
0.471152,51.731631
0.062347,51.673415
0.495038,51.734580
0.768844,51.536007
0.266648,51.482083
0.307852,51.476891
0.113017,51.772574
0.517521,51.607395
0.502100,51.574917
0.104685,51.771087
0.652082,51.800972
1.162740,51.857411
0.120135,51.679454
0.291894,51.520802
1.146797,51.820037
0.455488,51.582251
0.455382,51.581093
0.101558,51.773355
0.598055,51.880491
1.135872,51.820302
0.680492,51.561380
0.369623,51.528323
0.071989,51.642257
0.595981,51.573543
0.509822,51.571506
0.644831,51.557540
0.556665,51.587914
0.703212,51.567127
0.541042,51.561238
0.297150,51.632015
0.267066,51.484126
0.599934,51.517615
0.001359,51.690873
0.540774,51.560569
0.596369,51.522847
0.328476,51.474918
0.472031,51.731010
0.346004,51.637550
0.479016,51.736376
0.565353,51.603220
0.237039,51.690487
0.637991,51.805336
0.665072,51.594028
0.557432,51.859582
0.399793,51.682354
0.230701,51.873562
0.741183,51.551101
0.118594,51.756719
0.144063,51.783226
0.421974,51.579630
0.140681,52.004526
0.539460,51.565975
0.677908,51.538524
0.178574,51.886149
0.782911,51.531150
0.354362,51.965817
0.910766,51.897710
0.913831,51.881958
0.081997,51.661630
0.663538,51.568296
0.614224,51.960243
0.710525,51.541345
0.695820,51.559014
1.078486,51.865791
0.709995,51.925988
0.665546,51.562908
0.444166,51.564151
1.247357,51.838150
0.237560,51.635333
0.396593,51.843716
0.864998,51.892619
0.246045,51.877695
0.425543,51.583765
0.863913,51.893392
0.884429,51.882359
1.214863,51.926692
0.614567,51.551096
0.560654,51.628010
0.771958,51.535034
0.629582,51.548557
0.732661,51.667057
0.699900,51.836288
0.457108,51.742915
0.080273,51.752413
0.656639,51.541553
0.608474,51.840079
0.913812,51.889972
0.091127,51.758425
0.893948,51.886883
0.281139,51.502594
0.441410,51.585945
0.308275,51.686599
0.650959,51.828795
0.762853,51.867444
0.244763,51.697174
0.796064,51.773280
0.097648,51.688680
0.927806,51.903546
0.499665,51.593387
0.652131,51.933386
0.632689,51.943715
0.205691,51.723651
0.487844,51.556478
0.913629,51.883105
1.146028,51.795063
1.169401,51.795757
0.688963,51.535483
0.485584,51.572444
0.960760,51.864318
0.619693,51.935210
0.336941,51.478248
0.710629,51.541162
0.051378,51.676170
0.693382,51.536802
1.016762,51.869100
1.146704,51.805793
0.423472,51.523400
0.589753,51.528974
0.693689,51.552741
0.688490,51.675811
0.372408,51.594321
0.844803,51.884484
0.738189,51.541610
0.555782,51.556744
0.383333,51.855721
0.876725,51.930088
0.317597,51.478785
0.175604,51.800245
0.716121,51.539659
0.542744,51.878831
0.842844,51.877634
0.911918,51.881358
0.251859,51.722047
0.469608,51.729865
0.606664,51.822564
0.498884,51.588629
1.157887,51.813219
0.655351,51.550890
-0.005318,51.655826
0.299061,51.528279
0.715177,51.535427
0.423163,51.563723
0.701142,51.556302
0.335455,51.717393
0.372215,51.691134
0.902183,51.911826
0.893157,51.892667
0.992232,51.916477
1.154303,51.792664
0.313446,51.574841
0.386178,51.507968
0.312009,51.574950
0.332567,51.716695
0.651806,51.540052
0.504272,51.563485
0.609382,51.626550
0.422798,51.576384
0.479919,51.554803
0.523748,51.590255
0.421442,51.519917
0.427552,51.633347
0.723645,51.540060
0.673754,51.554015
0.695322,51.536200
0.419325,51.628094
0.566576,51.564990
0.910669,51.897559
0.533461,51.666677
0.717353,51.585480
0.592277,51.948210
0.349848,51.596151
0.895580,51.889891
0.470461,51.644826
0.414029,51.514116
0.785380,51.889684
0.936598,51.897022
0.585071,51.693998
0.245567,51.486293
0.385036,51.670506
0.655772,51.541527
0.715498,51.535492
0.381510,51.514898
0.427821,51.734621
0.579385,51.864795
0.700051,51.928016
0.274437,51.512122
0.279285,51.483934
0.652868,51.554337
0.023342,51.689057
0.111651,51.756979
0.628267,51.548766
0.373657,51.504427
0.991487,51.866769
0.577759,51.852618
0.469010,51.733502
0.735598,51.552274
0.917844,51.893199
0.695843,51.558681
0.369092,51.519196
0.238175,51.480355
0.473719,51.590214
0.443851,51.572260
1.065418,51.893006
0.364473,52.016000
0.177988,51.886060
0.729698,51.736546
0.802414,51.693023
0.342978,51.718403
0.344366,51.871864
0.027947,51.689463
0.939118,51.885744
0.696625,51.534335
0.108502,51.782997
0.517475,51.611533
0.666353,51.606526
0.532013,51.570121
0.602797,51.584211
0.441021,51.584892
0.663706,51.601271
0.446814,51.665242
0.972066,51.925586
0.937620,51.894425
0.885687,51.881798
0.325341,51.625479
1.199665,51.802788
0.124937,51.711561
0.351877,51.595184
0.380905,51.507446
0.469845,51.583209
0.428595,51.514283
0.896225,51.892457
0.540075,51.567176
0.051903,51.634328
0.473013,51.573753
0.108592,51.770010
0.112371,51.774888
0.361537,51.880154
0.630527,51.798983
0.578520,51.867701
0.653418,51.961101
0.878770,51.872029
0.426132,51.585605
0.597877,51.575911
0.300498,51.574502
0.106763,51.775861
0.311299,51.710740
0.685306,51.541223
0.100264,51.693291
0.017743,51.690673
0.580448,51.773177
0.303264,51.674800
0.877944,51.930274
0.918501,51.890323
1.078909,51.799458
0.680109,51.545560
0.462547,51.738512
0.493475,51.573428
0.136490,51.742610
0.092563,51.779766
0.354661,51.465780
0.691067,51.540354
0.919110,51.897026
0.018893,51.662552
0.686110,51.535764
0.663722,51.588725
0.910480,51.889919
0.188102,52.070422
0.329849,51.497904
0.402364,51.989020
0.472784,51.652179
0.443679,52.062134
0.967046,51.907491
0.520219,51.611258
0.210501,51.872244
0.638385,51.804392
0.547221,51.762598
0.610043,51.608368
0.329262,51.490074
0.314581,51.499430
0.323509,51.476375
0.096569,51.691927
0.757397,51.539397
0.085157,51.776669
1.255307,51.939359
0.343762,51.477015
0.464815,51.563880
0.154780,51.712969
0.494158,51.692825
0.918287,51.892631
0.805333,51.552938
0.696032,51.558461
0.615324,51.711458
0.563054,51.536494
0.270573,51.479049
1.033198,51.881475
1.074461,51.900910
0.550814,51.556403
0.264803,51.671888
0.676973,51.545704
0.506992,51.712436
0.312292,51.574837
0.737763,51.615189
0.112455,51.774824
0.094710,51.672671
1.148851,51.803720
0.569121,51.534365
0.001781,51.695523
0.301297,51.639434
0.053017,51.645252
0.866879,51.868740
0.421821,51.520529
0.913626,51.885291
0.585946,51.774513
0.398289,51.728061
0.307145,51.635326
0.901330,51.878517
0.534692,51.871558
0.538264,51.762863
0.506325,51.571697
0.509847,51.572746
0.123850,51.777640
0.025156,51.677821
0.645547,51.805301
0.832240,51.807156
0.952401,51.880636
0.909637,51.882044
0.304038,51.493783
1.149093,51.807393
0.421153,51.566885
0.974977,51.902974
0.479514,51.591908
0.431033,51.626827
0.409917,51.570813
0.068944,51.608373
0.646692,51.541382
0.094585,51.689400
0.882379,51.887563
0.622433,51.691955
0.358130,51.584051
0.236430,51.664329
0.562641,51.880440
0.517491,51.702841
0.381770,51.515189
0.535410,51.584221
0.209744,52.032628
0.723304,51.584326
0.071490,51.631628
0.266533,51.481510
0.627755,51.583178
0.634798,51.785910
0.724038,51.615643
0.084674,51.760212
0.570555,51.872965
0.475717,51.577842
0.539771,51.567156
0.895009,51.898872
0.585081,51.551615
0.517291,51.583667
0.500191,51.586146
0.425245,51.568132
0.807741,51.544714
0.136852,51.738008
0.126630,51.767086
0.246754,51.503978
1.005765,51.907219
1.026371,51.810770
0.306098,51.492367
1.178673,51.802800
0.474126,51.877120
0.466777,51.745420
0.423534,51.599166
0.682438,51.655408
0.315493,51.600044
1.131032,51.828148
0.550825,51.876803
0.903094,51.886280
0.693912,51.539920
0.679792,51.781242
0.537164,51.760810
0.913602,51.884257
0.664789,51.748586
0.923048,51.891181
0.125375,51.726166
1.158708,51.795712
0.886058,51.887598
0.109027,51.682901
0.086135,51.633670
0.276304,51.507940
0.312290,52.054265
0.142213,51.738971
0.341472,51.954510
0.266278,51.477531
0.299634,51.626274
0.625881,51.938517
1.059910,51.945836
0.010730,51.684256
0.659268,51.555964
1.189667,51.849785
0.490172,51.592474
0.631018,51.548444
0.066432,51.754860
0.061987,51.653080
0.496916,51.569074
0.587631,51.552053
0.785181,51.539505
0.498513,51.564508
0.453836,51.560441
0.598639,51.576623
0.698416,51.549736
0.699559,51.546382
0.530473,51.598240
0.696017,51.558452
0.076295,51.656785
0.561995,51.566403
0.445494,51.938510
0.275751,52.080398
0.703871,51.533476
0.724757,51.540088
0.436027,51.625105
0.508030,51.717585
0.611209,51.599493
0.332015,51.490667
0.711383,51.536855
0.852560,51.889711
0.882912,51.885679
0.486219,51.751503
1.101559,51.824046
0.683509,51.803793
0.247789,52.004590
0.746163,51.777074
0.198801,51.982521
0.435270,51.947436
0.742996,51.952140
0.210658,51.873383
0.598292,51.604429
0.422428,51.557218
0.893445,51.923157
0.460717,51.567618
0.697334,51.535596
1.280671,51.938564
0.315825,51.498389
0.590180,51.835753
0.475287,51.876565
0.461712,51.587373
0.483015,51.732182
0.560175,51.627984
0.101905,51.642813
0.475702,51.729818
1.141636,51.820121
0.569168,51.519840
0.083890,51.640805
0.439973,51.586082
0.417462,51.619697
0.703711,51.582333
0.723641,51.536130
1.162555,51.886027
1.155265,51.788780
0.547971,51.626028
0.595083,51.569435
0.276490,51.484483
1.285431,51.947533
0.695722,51.558576
0.131193,52.031441
0.067796,51.766949
1.149078,51.788658
0.579802,51.597480
0.038566,51.653687
1.046014,51.885092
0.590369,51.716571
0.677981,51.550825
0.266687,51.480833
0.272250,51.661753
0.581932,51.868417
1.103350,51.906807
0.638663,51.811131
0.091472,51.689959
0.476805,51.553250
0.224880,51.733163
0.840969,51.891205
1.183652,51.805310
0.520751,51.898405
0.625501,51.791865
0.703500,51.560061
0.557360,51.570722
0.269617,51.476315
0.517753,51.702349
0.051311,51.747311
0.465428,51.751509
0.607135,51.879705
0.079032,51.663499
0.320283,51.478066
0.831059,51.870921
0.602647,51.778551
0.423489,51.632748
0.108503,51.642353
0.882515,51.894916
0.210144,51.798881
0.601177,51.858551
0.871769,51.864547
0.333959,51.613779
0.526707,51.865696
0.538499,51.624084
0.267099,51.486230
0.531741,51.758957
0.563799,51.545634
0.554963,51.879834
0.636023,51.843448
0.066383,51.625117
0.490376,51.759625
0.547991,51.895040
0.374277,51.504981
0.139622,51.745754
0.562615,51.880495
0.713915,51.670882
0.215427,51.881432
0.502687,51.594789
0.555007,51.902630
0.499680,51.593396
0.046379,51.664108
0.098882,51.772846
0.246854,51.642377
0.474132,51.738979
0.786041,51.832704
0.361671,51.579960
0.101926,51.753188
0.483534,51.558674
0.757618,51.538997
0.055065,51.675494
0.897019,51.889667
0.421747,51.561513
1.281264,51.937315
0.568450,51.874019
0.618744,51.668403
0.605354,51.554206
0.651228,51.563592
0.424445,51.583203
0.621580,51.877729
0.214853,51.954263
0.828513,51.890067
0.624397,51.806567
0.464261,51.586195
0.077580,51.776434
0.419813,51.520994
0.584726,51.878383
0.679950,51.773881
1.221087,51.844188
0.410429,51.585947
0.744788,51.538380
0.610463,51.859892
0.511256,51.579461
0.741177,51.530127
0.422816,51.522721
0.918707,51.884760
0.039389,51.635634
0.312471,51.873701
0.387269,51.582832
0.280168,51.496129
0.087917,51.751027
-0.005275,51.655816
0.059648,51.675468
0.406635,51.922513
0.412071,51.743471
0.604636,51.639048
0.549882,51.626086
0.668220,51.562739
0.488502,51.722119
0.564538,51.584406
0.649779,51.569930
0.746328,51.655325
0.723652,51.535833
0.696565,51.541855
0.688376,51.546801
0.418795,51.585001
0.470541,51.875594
0.681328,51.737211
0.728902,51.788943
0.713741,51.540137
0.522151,51.566106
0.692924,51.880407
1.128052,51.803790
0.157439,51.769420
0.491981,51.672943
0.300210,51.573654
1.131638,51.798595
0.700939,51.539983
0.515742,51.588035
0.721869,51.572164
1.012990,51.936722
0.083076,51.658985
0.199854,51.895491
0.264524,51.486891
0.469650,51.590534
0.400627,51.568962
0.391497,51.482409
1.127400,51.805067
0.723077,51.541665
0.925580,51.867285
0.648264,51.835313
0.603839,51.554977
0.690710,51.544319
0.619687,51.578942
0.606466,51.519664
0.701490,51.582861
0.685061,51.535833
0.716818,51.793701
0.725964,51.671619
0.475282,51.565054
0.618201,51.737700
0.096132,51.771366
0.104797,51.771004
0.585602,51.567656
-0.000233,51.665919
0.649676,51.569905
0.895822,51.897269
0.694507,51.749581
0.547540,51.626074
0.895385,51.887081
0.918710,51.847130
0.451927,51.718931
0.559183,51.768840
0.100193,51.688014
0.421484,51.521238
0.095158,51.773191
0.169911,51.717879
0.424629,51.695280
0.030436,51.679771
0.128063,51.779668
0.588363,51.856963
0.710693,51.541269
0.403475,51.511311
0.307225,51.619551
0.442040,51.757636
0.366687,51.580659
0.338955,51.476230
0.500026,51.581563
0.425989,51.616769
0.680741,51.561447
1.146001,51.783623
0.821745,51.663195
0.520163,51.751949
0.920191,51.922424
0.582397,51.867913
0.099271,51.770923
0.492189,51.573411
0.562311,51.627928
0.694320,51.655361
0.126111,51.679184
0.690037,51.928398
0.420064,51.628960
0.512283,51.580284
0.348825,51.468199
0.717390,51.540134
0.534625,51.589822
0.464720,51.574674
1.062089,51.944277
0.771856,51.873051
0.149112,51.760733
0.423224,51.570026
0.583861,51.870398
0.553300,51.579147
0.441977,51.588712
0.690553,51.595649
-0.010505,51.647326
0.617740,51.574444
0.537631,51.855892
0.076604,51.647400
0.477354,51.733012
0.171367,51.659112
0.075537,51.739485
0.614524,51.593591
0.425058,51.557847
0.020984,51.751388
0.542022,51.567683
0.296155,51.574237
0.567640,51.588475
0.668467,51.727656
0.377497,51.492101
0.360828,51.580408
0.022726,51.677180
0.758305,51.750565
1.172965,51.861111
0.438545,51.583135
0.761792,51.531955
0.654403,51.543042
1.119586,51.786450
0.509478,51.719937
0.313373,51.476710
0.828527,51.890048
0.485800,51.562907
0.811372,51.827586
0.632915,51.807114
0.094609,51.672682
0.072853,51.656432
0.958542,51.875895
0.127577,51.781043
0.488075,51.714088
0.583807,51.697965
0.448926,51.727160
0.581438,51.583055
0.548558,51.567397
0.845963,51.891579
0.429993,51.639538
1.135756,51.819253
0.305217,51.675095
0.576847,51.516685
0.579528,51.912446
1.213200,51.854955
0.923280,51.875275
1.173580,51.921382
1.101693,51.868212
0.018534,51.749731
1.175915,51.802569
0.063594,51.644842
1.285770,51.939033
0.859895,51.891691
0.389595,51.508546
0.598161,51.522681
0.672282,51.780019
0.329741,51.630977
0.000731,51.690416
0.674201,51.583756
0.563745,51.546723
0.628603,51.549586
0.598972,51.574862
0.683062,51.573175
0.551803,51.555248
0.834939,51.885235
0.643277,51.802213
0.539185,51.761450
0.863476,51.878284
0.655075,51.935928
0.621300,51.848184
0.559925,51.863593
0.726879,51.540120
0.132785,51.757757
0.419753,51.578030
0.600178,51.592957
0.716172,51.574167
0.454874,51.571670
0.441977,51.582803
0.912788,51.889862
0.580018,51.890807
1.221152,51.844286
0.744719,51.816796
1.069120,51.842607
1.149125,51.796203
0.656721,51.547918
0.171305,51.655093
0.205197,51.662600
0.960420,51.900041
0.358719,51.652521
0.717389,51.540116
0.504861,51.563698
0.707279,51.574849
0.084021,51.640183
0.591889,51.653755
0.664970,51.728023
0.308611,51.796035
0.438260,51.877797
0.647509,51.790769
0.104060,51.685598
0.696861,51.596593
0.410567,51.622618
0.511509,51.750830
0.606101,51.652991
0.021335,51.688822
0.788588,51.765840
0.493437,51.572997
0.267019,51.490440
0.761514,51.527609
0.089904,51.752961
0.094985,51.766000
0.518914,51.754233
0.379809,51.673984
0.704265,51.540365
0.828541,51.890048
0.693485,51.552719
0.703948,51.555940
1.152217,51.798935
0.899218,51.888156
0.373481,51.504907
0.411973,51.512854
0.490235,51.759440
0.470844,51.582990
0.246376,51.480189
0.273793,51.489625
1.145809,51.808578
0.136103,51.742698
0.731486,51.535408
0.254874,51.825315
0.754442,51.557328
0.962384,51.881518
0.920446,51.780848
0.058698,51.744403
0.673027,51.562783
0.674477,51.539294
0.408021,51.619837
0.470442,51.744353
1.070214,51.895337
0.327391,51.631365
0.717651,51.539192
0.717932,51.540283
0.960498,51.867625
0.906474,51.878740
1.101792,51.859521
0.664174,51.548334
1.245237,51.832695
0.933885,51.921184
0.419143,51.513804
0.714249,51.550612
1.147748,51.804335
0.349259,51.468523
0.046109,51.750495
0.113196,51.634167
0.635463,51.951324
0.513590,51.700352
0.308103,51.635703
0.431121,51.825175
0.674440,51.809638
1.148356,51.794749
0.492048,51.573207
0.590084,51.520324
0.530552,51.610568
0.360281,51.631662
0.661740,51.598285
0.523639,51.611194
0.888222,51.865808
1.153389,51.793489
0.357956,51.642833
1.161232,51.823481
0.452852,51.560921
0.600308,51.561603
1.107288,51.773590
